state,district,crop,year,season,area_hectares,Area Units,production_tonnes,Production Units,yield_kg_per_hectare,subdivision,year_num
Maharashtra,AKOLA,Arhar/Tur,2008-09,Kharif,49700.0,Hectare,15500.0,Tonnes,311.8712273641851,Vidarbha,2008
Maharashtra,AKOLA,Arhar/Tur,2009-10,Kharif,50900.0,Hectare,61100.0,Tonnes,1200.392927308448,Vidarbha,2009
Maharashtra,AMRAVATI,Arhar/Tur,2007-08,Kharif,84800.0,Hectare,90800.0,Tonnes,1070.754716981132,Vidarbha,2007
Maharashtra,AMRAVATI,Arhar/Tur,2008-09,Kharif,94400.0,Hectare,79300.0,Tonnes,840.042372881356,Vidarbha,2008
Maharashtra,AMRAVATI,Arhar/Tur,2009-10,Kharif,102100.0,Hectare,100500.0,Tonnes,984.3290891283057,Vidarbha,2009
Maharashtra,AURANGABAD,Arhar/Tur,2007-08,Kharif,41400.0,Hectare,30200.0,Tonnes,729.4685990338164,Matathwada,2007
Maharashtra,AURANGABAD,Arhar/Tur,2008-09,Kharif,27700.0,Hectare,17300.0,Tonnes,624.5487364620939,Matathwada,2008
Maharashtra,AURANGABAD,Arhar/Tur,2009-10,Kharif,48300.0,Hectare,36600.0,Tonnes,757.7639751552795,Matathwada,2009
Maharashtra,BEED,Arhar/Tur,2007-08,Kharif,51100.0,Hectare,31800.0,Tonnes,622.3091976516633,Matathwada,2007
Maharashtra,BEED,Arhar/Tur,2008-09,Kharif,47800.0,Hectare,22600.0,Tonnes,472.80334728033466,Matathwada,2008
Maharashtra,BEED,Arhar/Tur,2009-10,Kharif,56100.0,Hectare,25600.0,Tonnes,456.32798573975043,Matathwada,2009
Maharashtra,BHANDARA,Arhar/Tur,2007-08,Kharif,8700.0,Hectare,7400.0,Tonnes,850.5747126436781,Vidarbha,2007
Maharashtra,BHANDARA,Arhar/Tur,2008-09,Kharif,8100.0,Hectare,4700.0,Tonnes,580.2469135802469,Vidarbha,2008
Maharashtra,BHANDARA,Arhar/Tur,2009-10,Kharif,7700.0,Hectare,5400.0,Tonnes,701.2987012987013,Vidarbha,2009
Maharashtra,BULDHANA,Arhar/Tur,2007-08,Kharif,66300.0,Hectare,65900.0,Tonnes,993.9668174962292,Vidarbha,2007
Maharashtra,BULDHANA,Arhar/Tur,2008-09,Kharif,59600.0,Hectare,30300.0,Tonnes,508.38926174496646,Vidarbha,2008
Maharashtra,BULDHANA,Arhar/Tur,2009-10,Kharif,62100.0,Hectare,71700.0,Tonnes,1154.5893719806763,Vidarbha,2009
Maharashtra,CHANDRAPUR,Arhar/Tur,2007-08,Kharif,32600.0,Hectare,21500.0,Tonnes,659.5092024539877,Vidarbha,2007
Maharashtra,CHANDRAPUR,Arhar/Tur,2008-09,Kharif,27900.0,Hectare,16900.0,Tonnes,605.7347670250897,Vidarbha,2008
Maharashtra,CHANDRAPUR,Arhar/Tur,2009-10,Kharif,31400.0,Hectare,36600.0,Tonnes,1165.6050955414012,Vidarbha,2009
Maharashtra,DHULE,Arhar/Tur,2007-08,Kharif,9700.0,Hectare,7700.0,Tonnes,793.8144329896907,Madhya Maharashtra,2007
Maharashtra,DHULE,Arhar/Tur,2008-09,Kharif,7900.0,Hectare,3700.0,Tonnes,468.35443037974676,Madhya Maharashtra,2008
Maharashtra,DHULE,Arhar/Tur,2009-10,Kharif,7200.0,Hectare,4300.0,Tonnes,597.2222222222222,Madhya Maharashtra,2009
Maharashtra,GADCHIROLI,Arhar/Tur,2007-08,Kharif,3400.0,Hectare,2900.0,Tonnes,852.9411764705882,Vidarbha,2007
Maharashtra,GADCHIROLI,Arhar/Tur,2008-09,Kharif,4000.0,Hectare,2300.0,Tonnes,575.0,Vidarbha,2008
Maharashtra,GADCHIROLI,Arhar/Tur,2009-10,Kharif,5000.0,Hectare,3500.0,Tonnes,700.0,Vidarbha,2009
Maharashtra,GONDIA,Arhar/Tur,2007-08,Kharif,5300.0,Hectare,4500.0,Tonnes,849.0566037735849,Vidarbha,2007
Maharashtra,GONDIA,Arhar/Tur,2008-09,Kharif,5400.0,Hectare,3200.0,Tonnes,592.5925925925926,Vidarbha,2008
Maharashtra,GONDIA,Arhar/Tur,2009-10,Kharif,5400.0,Hectare,3800.0,Tonnes,703.7037037037037,Vidarbha,2009
Maharashtra,HINGOLI,Arhar/Tur,2008-09,Kharif,30300.0,Hectare,22200.0,Tonnes,732.6732673267327,Matathwada,2008
Maharashtra,HINGOLI,Arhar/Tur,2009-10,Kharif,26000.0,Hectare,22800.0,Tonnes,876.9230769230769,Matathwada,2009
Maharashtra,JALGAON,Arhar/Tur,2007-08,Kharif,29900.0,Hectare,23200.0,Tonnes,775.9197324414716,Madhya Maharashtra,2007
Maharashtra,JALGAON,Arhar/Tur,2008-09,Kharif,13800.0,Hectare,8500.0,Tonnes,615.9420289855072,Madhya Maharashtra,2008
Maharashtra,JALGAON,Arhar/Tur,2009-10,Kharif,14800.0,Hectare,10700.0,Tonnes,722.972972972973,Madhya Maharashtra,2009
Maharashtra,JALNA,Arhar/Tur,2007-08,Kharif,49400.0,Hectare,45000.0,Tonnes,910.9311740890688,Matathwada,2007
Maharashtra,JALNA,Arhar/Tur,2008-09,Kharif,34500.0,Hectare,23200.0,Tonnes,672.463768115942,Matathwada,2008
Maharashtra,JALNA,Arhar/Tur,2009-10,Kharif,47700.0,Hectare,40600.0,Tonnes,851.1530398322851,Matathwada,2009
Maharashtra,KOLHAPUR,Arhar/Tur,2007-08,Kharif,2800.0,Hectare,1300.0,Tonnes,464.2857142857143,Madhya Maharashtra,2007
Maharashtra,KOLHAPUR,Arhar/Tur,2008-09,Kharif,2400.0,Hectare,1100.0,Tonnes,458.3333333333333,Madhya Maharashtra,2008
Maharashtra,KOLHAPUR,Arhar/Tur,2009-10,Kharif,2700.0,Hectare,2700.0,Tonnes,1000.0,Madhya Maharashtra,2009
Maharashtra,LATUR,Arhar/Tur,2007-08,Kharif,73800.0,Hectare,88200.0,Tonnes,1195.1219512195119,Matathwada,2007
Maharashtra,LATUR,Arhar/Tur,2008-09,Kharif,95300.0,Hectare,74800.0,Tonnes,784.8898216159497,Matathwada,2008
Maharashtra,NAGPUR,Arhar/Tur,2007-08,Kharif,55200.0,Hectare,41000.0,Tonnes,742.7536231884058,Vidarbha,2007
Maharashtra,NAGPUR,Arhar/Tur,2008-09,Kharif,57100.0,Hectare,29400.0,Tonnes,514.8861646234676,Vidarbha,2008
Maharashtra,NAGPUR,Arhar/Tur,2009-10,Kharif,51100.0,Hectare,47600.0,Tonnes,931.5068493150684,Vidarbha,2009
Maharashtra,NANDED,Arhar/Tur,2007-08,Kharif,61100.0,Hectare,47500.0,Tonnes,777.4140752864157,Matathwada,2007
Maharashtra,NANDED,Arhar/Tur,2008-09,Kharif,58100.0,Hectare,27700.0,Tonnes,476.7641996557659,Matathwada,2008
Maharashtra,NANDED,Arhar/Tur,2009-10,Kharif,60200.0,Hectare,43000.0,Tonnes,714.2857142857143,Matathwada,2009
Maharashtra,NANDURBAR,Arhar/Tur,2007-08,Kharif,28800.0,Hectare,22000.0,Tonnes,763.8888888888888,Madhya Maharashtra,2007
Maharashtra,NANDURBAR,Arhar/Tur,2008-09,Kharif,18300.0,Hectare,10500.0,Tonnes,573.7704918032787,Madhya Maharashtra,2008
Maharashtra,NANDURBAR,Arhar/Tur,2009-10,Kharif,20100.0,Hectare,10500.0,Tonnes,522.3880597014925,Madhya Maharashtra,2009
Maharashtra,NASHIK,Arhar/Tur,2007-08,Kharif,10500.0,Hectare,7500.0,Tonnes,714.2857142857143,Madhya Maharashtra,2007
Maharashtra,NASHIK,Arhar/Tur,2008-09,Kharif,7600.0,Hectare,4500.0,Tonnes,592.1052631578947,Madhya Maharashtra,2008
Maharashtra,NASHIK,Arhar/Tur,2009-10,Kharif,9400.0,Hectare,3900.0,Tonnes,414.8936170212766,Madhya Maharashtra,2009
Maharashtra,OSMANABAD,Arhar/Tur,2007-08,Kharif,100000.0,Hectare,115200.0,Tonnes,1152.0,Matathwada,2007
Maharashtra,OSMANABAD,Arhar/Tur,2008-09,Kharif,59000.0,Hectare,32400.0,Tonnes,549.1525423728814,Matathwada,2008
Maharashtra,OSMANABAD,Arhar/Tur,2009-10,Kharif,72600.0,Hectare,56500.0,Tonnes,778.236914600551,Matathwada,2009
Maharashtra,PARBHANI,Arhar/Tur,2007-08,Kharif,61900.0,Hectare,45700.0,Tonnes,738.2875605815832,Matathwada,2007
Maharashtra,PARBHANI,Arhar/Tur,2008-09,Kharif,60500.0,Hectare,34900.0,Tonnes,576.8595041322315,Matathwada,2008
Maharashtra,PARBHANI,Arhar/Tur,2009-10,Kharif,58600.0,Hectare,40300.0,Tonnes,687.7133105802048,Matathwada,2009
Maharashtra,PUNE,Arhar/Tur,2007-08,Kharif,3900.0,Hectare,1800.0,Tonnes,461.5384615384615,Madhya Maharashtra,2007
Maharashtra,PUNE,Arhar/Tur,2008-09,Kharif,1900.0,Hectare,1100.0,Tonnes,578.9473684210526,Madhya Maharashtra,2008
Maharashtra,PUNE,Arhar/Tur,2009-10,Kharif,2100.0,Hectare,1300.0,Tonnes,619.047619047619,Madhya Maharashtra,2009
Maharashtra,RAIGAD,Arhar/Tur,2007-08,Kharif,1100.0,Hectare,800.0,Tonnes,727.2727272727273,Konkan & Goa,2007
Maharashtra,RAIGAD,Arhar/Tur,2008-09,Kharif,1100.0,Hectare,600.0,Tonnes,545.4545454545454,Konkan & Goa,2008
Maharashtra,RAIGAD,Arhar/Tur,2009-10,Kharif,1000.0,Hectare,800.0,Tonnes,800.0,Konkan & Goa,2009
Maharashtra,RATNAGIRI,Arhar/Tur,2007-08,Kharif,600.0,Hectare,500.0,Tonnes,833.3333333333334,Konkan & Goa,2007
Maharashtra,RATNAGIRI,Arhar/Tur,2008-09,Kharif,600.0,Hectare,300.0,Tonnes,500.0,Konkan & Goa,2008
Maharashtra,RATNAGIRI,Arhar/Tur,2009-10,Kharif,600.0,Hectare,500.0,Tonnes,833.3333333333334,Konkan & Goa,2009
Maharashtra,SANGLI,Arhar/Tur,2007-08,Kharif,14500.0,Hectare,6800.0,Tonnes,468.9655172413793,Madhya Maharashtra,2007
Maharashtra,SANGLI,Arhar/Tur,2008-09,Kharif,3900.0,Hectare,1700.0,Tonnes,435.8974358974359,Madhya Maharashtra,2008
Maharashtra,SANGLI,Arhar/Tur,2009-10,Kharif,8300.0,Hectare,8400.0,Tonnes,1012.0481927710845,Madhya Maharashtra,2009
Maharashtra,SATARA,Arhar/Tur,2007-08,Kharif,5200.0,Hectare,2400.0,Tonnes,461.5384615384615,Madhya Maharashtra,2007
Maharashtra,SATARA,Arhar/Tur,2008-09,Kharif,2700.0,Hectare,1200.0,Tonnes,444.4444444444444,Madhya Maharashtra,2008
Maharashtra,SATARA,Arhar/Tur,2009-10,Kharif,4200.0,Hectare,4200.0,Tonnes,1000.0,Madhya Maharashtra,2009
Maharashtra,SOLAPUR,Arhar/Tur,2007-08,Kharif,25700.0,Hectare,11100.0,Tonnes,431.9066147859922,Madhya Maharashtra,2007
Maharashtra,SOLAPUR,Arhar/Tur,2008-09,Kharif,6900.0,Hectare,2700.0,Tonnes,391.304347826087,Madhya Maharashtra,2008
Maharashtra,SOLAPUR,Arhar/Tur,2009-10,Kharif,23200.0,Hectare,6900.0,Tonnes,297.4137931034483,Madhya Maharashtra,2009
Maharashtra,THANE,Arhar/Tur,2007-08,Kharif,2900.0,Hectare,2200.0,Tonnes,758.6206896551723,Konkan & Goa,2007
Maharashtra,THANE,Arhar/Tur,2008-09,Kharif,3200.0,Hectare,1800.0,Tonnes,562.5,Konkan & Goa,2008
Maharashtra,THANE,Arhar/Tur,2009-10,Kharif,3500.0,Hectare,2900.0,Tonnes,828.5714285714287,Konkan & Goa,2009
Maharashtra,WARDHA,Arhar/Tur,2007-08,Kharif,67200.0,Hectare,69200.0,Tonnes,1029.7619047619048,Vidarbha,2007
Maharashtra,WARDHA,Arhar/Tur,2008-09,Kharif,62900.0,Hectare,40200.0,Tonnes,639.1096979332274,Vidarbha,2008
Maharashtra,WARDHA,Arhar/Tur,2009-10,Kharif,63300.0,Hectare,21100.0,Tonnes,333.3333333333333,Vidarbha,2009
Maharashtra,WASHIM,Arhar/Tur,2007-08,Kharif,50300.0,Hectare,52300.0,Tonnes,1039.7614314115308,Vidarbha,2007
Maharashtra,WASHIM,Arhar/Tur,2008-09,Kharif,49400.0,Hectare,26700.0,Tonnes,540.4858299595143,Vidarbha,2008
Maharashtra,WASHIM,Arhar/Tur,2009-10,Kharif,50000.0,Hectare,54300.0,Tonnes,1086.0,Vidarbha,2009
Maharashtra,YAVATMAL,Arhar/Tur,2007-08,Kharif,110100.0,Hectare,119100.0,Tonnes,1081.7438692098094,Vidarbha,2007
Maharashtra,YAVATMAL,Arhar/Tur,2008-09,Kharif,103800.0,Hectare,62400.0,Tonnes,601.1560693641619,Vidarbha,2008
Maharashtra,YAVATMAL,Arhar/Tur,2009-10,Kharif,103800.0,Hectare,71600.0,Tonnes,689.7880539499037,Vidarbha,2009
Maharashtra,AHMEDNAGAR,Arhar/Tur,2010-11,Kharif,17600.0,Hectare,11300.0,Tonnes,642.0454545454546,Madhya Maharashtra,2010
Maharashtra,AHMEDNAGAR,Arhar/Tur,2011-12,Kharif,12800.0,Hectare,6400.0,Tonnes,500.0,Madhya Maharashtra,2011
Maharashtra,AHMEDNAGAR,Arhar/Tur,2012-13,Kharif,9500.0,Hectare,2200.0,Tonnes,231.57894736842098,Madhya Maharashtra,2012
Maharashtra,AKOLA,Arhar/Tur,2010-11,Kharif,61500.0,Hectare,52100.0,Tonnes,847.1544715447154,Vidarbha,2010
Maharashtra,AKOLA,Arhar/Tur,2011-12,Kharif,62200.0,Hectare,22000.0,Tonnes,353.6977491961415,Vidarbha,2011
Maharashtra,AMRAVATI,Arhar/Tur,2010-11,Kharif,119600.0,Hectare,62900.0,Tonnes,525.9197324414716,Vidarbha,2010
Maharashtra,AMRAVATI,Arhar/Tur,2011-12,Kharif,127500.0,Hectare,108900.0,Tonnes,854.1176470588235,Vidarbha,2011
Maharashtra,AMRAVATI,Arhar/Tur,2012-13,Kharif,123800.0,Hectare,133100.0,Tonnes,1075.1211631663975,Vidarbha,2012
Maharashtra,AURANGABAD,Arhar/Tur,2010-11,Kharif,60800.0,Hectare,53400.0,Tonnes,878.2894736842105,Matathwada,2010
Maharashtra,AURANGABAD,Arhar/Tur,2011-12,Kharif,36100.0,Hectare,28800.0,Tonnes,797.7839335180056,Matathwada,2011
Maharashtra,AURANGABAD,Arhar/Tur,2012-13,Kharif,36100.0,Hectare,12000.0,Tonnes,332.4099722991689,Matathwada,2012
Maharashtra,BEED,Arhar/Tur,2010-11,Kharif,62400.0,Hectare,34100.0,Tonnes,546.4743589743589,Matathwada,2010
Maharashtra,BEED,Arhar/Tur,2011-12,Kharif,50200.0,Hectare,28800.0,Tonnes,573.7051792828686,Matathwada,2011
Maharashtra,BEED,Arhar/Tur,2012-13,Kharif,50200.0,Hectare,20300.0,Tonnes,404.3824701195219,Matathwada,2012
Maharashtra,BHANDARA,Arhar/Tur,2010-11,Kharif,8800.0,Hectare,8300.0,Tonnes,943.1818181818182,Vidarbha,2010
Maharashtra,BHANDARA,Arhar/Tur,2011-12,Kharif,9200.0,Hectare,8000.0,Tonnes,869.5652173913044,Vidarbha,2011
Maharashtra,BHANDARA,Arhar/Tur,2012-13,Kharif,8900.0,Hectare,9500.0,Tonnes,1067.4157303370787,Vidarbha,2012
Maharashtra,BULDHANA,Arhar/Tur,2010-11,Kharif,76800.0,Hectare,42500.0,Tonnes,553.3854166666666,Vidarbha,2010
Maharashtra,BULDHANA,Arhar/Tur,2011-12,Kharif,79500.0,Hectare,44100.0,Tonnes,554.7169811320755,Vidarbha,2011
Maharashtra,BULDHANA,Arhar/Tur,2012-13,Kharif,84100.0,Hectare,43900.0,Tonnes,521.9976218787158,Vidarbha,2012
Maharashtra,CHANDRAPUR,Arhar/Tur,2010-11,Kharif,39600.0,Hectare,34100.0,Tonnes,861.1111111111112,Vidarbha,2010
Maharashtra,CHANDRAPUR,Arhar/Tur,2011-12,Kharif,34700.0,Hectare,26000.0,Tonnes,749.2795389048991,Vidarbha,2011
Maharashtra,DHULE,Arhar/Tur,2010-11,Kharif,9200.0,Hectare,8200.0,Tonnes,891.3043478260869,Madhya Maharashtra,2010
Maharashtra,DHULE,Arhar/Tur,2011-12,Kharif,7500.0,Hectare,4400.0,Tonnes,586.6666666666666,Madhya Maharashtra,2011
Maharashtra,DHULE,Arhar/Tur,2012-13,Kharif,8200.0,Hectare,4000.0,Tonnes,487.8048780487805,Madhya Maharashtra,2012
Maharashtra,GADCHIROLI,Arhar/Tur,2010-11,Kharif,6800.0,Hectare,6400.0,Tonnes,941.1764705882351,Vidarbha,2010
Maharashtra,GADCHIROLI,Arhar/Tur,2011-12,Kharif,6700.0,Hectare,5800.0,Tonnes,865.6716417910447,Vidarbha,2011
Maharashtra,GADCHIROLI,Arhar/Tur,2012-13,Kharif,5800.0,Hectare,6200.0,Tonnes,1068.9655172413793,Vidarbha,2012
Maharashtra,GONDIA,Arhar/Tur,2010-11,Kharif,5300.0,Hectare,5000.0,Tonnes,943.3962264150944,Vidarbha,2010
Maharashtra,GONDIA,Arhar/Tur,2011-12,Kharif,6300.0,Hectare,5500.0,Tonnes,873.015873015873,Vidarbha,2011
Maharashtra,GONDIA,Arhar/Tur,2012-13,Kharif,6200.0,Hectare,6600.0,Tonnes,1064.516129032258,Vidarbha,2012
Maharashtra,HINGOLI,Arhar/Tur,2010-11,Kharif,29100.0,Hectare,22300.0,Tonnes,766.3230240549829,Matathwada,2010
Maharashtra,HINGOLI,Arhar/Tur,2011-12,Kharif,33500.0,Hectare,26800.0,Tonnes,800.0,Matathwada,2011
Maharashtra,JALGAON,Arhar/Tur,2010-11,Kharif,16000.0,Hectare,14300.0,Tonnes,893.75,Madhya Maharashtra,2010
Maharashtra,JALGAON,Arhar/Tur,2011-12,Kharif,16900.0,Hectare,13300.0,Tonnes,786.9822485207101,Madhya Maharashtra,2011
Maharashtra,JALGAON,Arhar/Tur,2012-13,Kharif,18300.0,Hectare,11500.0,Tonnes,628.4153005464481,Madhya Maharashtra,2012
Maharashtra,JALNA,Arhar/Tur,2010-11,Kharif,53100.0,Hectare,54000.0,Tonnes,1016.9491525423729,Matathwada,2010
Maharashtra,JALNA,Arhar/Tur,2011-12,Kharif,52700.0,Hectare,27700.0,Tonnes,525.6166982922201,Matathwada,2011
Maharashtra,JALNA,Arhar/Tur,2012-13,Kharif,46400.0,Hectare,10800.0,Tonnes,232.75862068965512,Matathwada,2012
Maharashtra,KOLHAPUR,Arhar/Tur,2010-11,Kharif,2400.0,Hectare,800.0,Tonnes,333.3333333333333,Madhya Maharashtra,2010
Maharashtra,KOLHAPUR,Arhar/Tur,2011-12,Kharif,2500.0,Hectare,700.0,Tonnes,280.0,Madhya Maharashtra,2011
Maharashtra,LATUR,Arhar/Tur,2010-11,Kharif,88600.0,Hectare,103300.0,Tonnes,1165.9142212189618,Matathwada,2010
Maharashtra,LATUR,Arhar/Tur,2011-12,Kharif,106300.0,Hectare,86100.0,Tonnes,809.9717779868297,Matathwada,2011
Maharashtra,NAGPUR,Arhar/Tur,2010-11,Kharif,61600.0,Hectare,51700.0,Tonnes,839.2857142857143,Vidarbha,2010
Maharashtra,NAGPUR,Arhar/Tur,2011-12,Kharif,56000.0,Hectare,44800.0,Tonnes,800.0,Vidarbha,2011
Maharashtra,NAGPUR,Arhar/Tur,2012-13,Kharif,55400.0,Hectare,40600.0,Tonnes,732.8519855595667,Vidarbha,2012
Maharashtra,NANDED,Arhar/Tur,2010-11,Kharif,68300.0,Hectare,40400.0,Tonnes,591.5080527086384,Matathwada,2010
Maharashtra,NANDED,Arhar/Tur,2011-12,Kharif,66500.0,Hectare,42700.0,Tonnes,642.1052631578947,Matathwada,2011
Maharashtra,NANDED,Arhar/Tur,2012-13,Kharif,64500.0,Hectare,36900.0,Tonnes,572.0930232558139,Matathwada,2012
Maharashtra,NANDURBAR,Arhar/Tur,2010-11,Kharif,20100.0,Hectare,14600.0,Tonnes,726.3681592039801,Madhya Maharashtra,2010
Maharashtra,NANDURBAR,Arhar/Tur,2011-12,Kharif,20700.0,Hectare,9800.0,Tonnes,473.4299516908212,Madhya Maharashtra,2011
Maharashtra,NANDURBAR,Arhar/Tur,2012-13,Kharif,18700.0,Hectare,7100.0,Tonnes,379.6791443850267,Madhya Maharashtra,2012
Maharashtra,NASHIK,Arhar/Tur,2010-11,Kharif,10100.0,Hectare,6200.0,Tonnes,613.8613861386139,Madhya Maharashtra,2010
Maharashtra,NASHIK,Arhar/Tur,2011-12,Kharif,10900.0,Hectare,8300.0,Tonnes,761.4678899082569,Madhya Maharashtra,2011
Maharashtra,NASHIK,Arhar/Tur,2012-13,Kharif,9500.0,Hectare,6000.0,Tonnes,631.578947368421,Madhya Maharashtra,2012
Maharashtra,OSMANABAD,Arhar/Tur,2010-11,Kharif,94300.0,Hectare,72800.0,Tonnes,772.0042417815482,Matathwada,2010
Maharashtra,OSMANABAD,Arhar/Tur,2011-12,Kharif,97800.0,Hectare,73900.0,Tonnes,755.6237218813906,Matathwada,2011
Maharashtra,OSMANABAD,Arhar/Tur,2012-13,Kharif,93200.0,Hectare,28000.0,Tonnes,300.4291845493562,Matathwada,2012
Maharashtra,PARBHANI,Arhar/Tur,2010-11,Kharif,67600.0,Hectare,39500.0,Tonnes,584.3195266272189,Matathwada,2010
Maharashtra,PARBHANI,Arhar/Tur,2011-12,Kharif,67500.0,Hectare,42100.0,Tonnes,623.7037037037037,Matathwada,2011
Maharashtra,PARBHANI,Arhar/Tur,2012-13,Kharif,67800.0,Hectare,41000.0,Tonnes,604.7197640117994,Matathwada,2012
Maharashtra,PUNE,Arhar/Tur,2010-11,Kharif,2900.0,Hectare,1800.0,Tonnes,620.6896551724138,Madhya Maharashtra,2010
Maharashtra,PUNE,Arhar/Tur,2011-12,Kharif,2900.0,Hectare,1500.0,Tonnes,517.2413793103449,Madhya Maharashtra,2011
Maharashtra,RAIGAD,Arhar/Tur,2010-11,Kharif,1300.0,Hectare,600.0,Tonnes,461.5384615384615,Konkan & Goa,2010
Maharashtra,RAIGAD,Arhar/Tur,2011-12,Kharif,1300.0,Hectare,800.0,Tonnes,615.3846153846155,Konkan & Goa,2011
Maharashtra,RATNAGIRI,Arhar/Tur,2010-11,Kharif,700.0,Hectare,300.0,Tonnes,428.5714285714285,Konkan & Goa,2010
Maharashtra,RATNAGIRI,Arhar/Tur,2011-12,Kharif,700.0,Hectare,400.0,Tonnes,571.4285714285714,Konkan & Goa,2011
Maharashtra,SANGLI,Arhar/Tur,2010-11,Kharif,11300.0,Hectare,3900.0,Tonnes,345.1327433628318,Madhya Maharashtra,2010
Maharashtra,SANGLI,Arhar/Tur,2011-12,Kharif,5500.0,Hectare,1500.0,Tonnes,272.7272727272727,Madhya Maharashtra,2011
Maharashtra,SATARA,Arhar/Tur,2010-11,Kharif,5300.0,Hectare,1800.0,Tonnes,339.6226415094339,Madhya Maharashtra,2010
Maharashtra,SATARA,Arhar/Tur,2011-12,Kharif,2300.0,Hectare,600.0,Tonnes,260.8695652173913,Madhya Maharashtra,2011
Maharashtra,SOLAPUR,Arhar/Tur,2010-11,Kharif,41800.0,Hectare,15600.0,Tonnes,373.2057416267942,Madhya Maharashtra,2010
Maharashtra,SOLAPUR,Arhar/Tur,2011-12,Kharif,21600.0,Hectare,8100.0,Tonnes,375.0,Madhya Maharashtra,2011
Maharashtra,SOLAPUR,Arhar/Tur,2012-13,Kharif,18800.0,Hectare,6300.0,Tonnes,335.1063829787234,Madhya Maharashtra,2012
Maharashtra,THANE,Arhar/Tur,2010-11,Kharif,3400.0,Hectare,1600.0,Tonnes,470.58823529411757,Konkan & Goa,2010
Maharashtra,THANE,Arhar/Tur,2011-12,Kharif,3400.0,Hectare,2100.0,Tonnes,617.6470588235294,Konkan & Goa,2011
Maharashtra,WARDHA,Arhar/Tur,2010-11,Kharif,71500.0,Hectare,76600.0,Tonnes,1071.3286713286714,Vidarbha,2010
Maharashtra,WARDHA,Arhar/Tur,2011-12,Kharif,68900.0,Hectare,67600.0,Tonnes,981.132075471698,Vidarbha,2011
Maharashtra,WARDHA,Arhar/Tur,2012-13,Kharif,66500.0,Hectare,79300.0,Tonnes,1192.4812030075186,Vidarbha,2012
Maharashtra,WASHIM,Arhar/Tur,2010-11,Kharif,62500.0,Hectare,45000.0,Tonnes,720.0,Vidarbha,2010
Maharashtra,WASHIM,Arhar/Tur,2011-12,Kharif,54000.0,Hectare,29600.0,Tonnes,548.1481481481482,Vidarbha,2011
Maharashtra,WASHIM,Arhar/Tur,2012-13,Kharif,53800.0,Hectare,35800.0,Tonnes,665.4275092936804,Vidarbha,2012
Maharashtra,YAVATMAL,Arhar/Tur,2010-11,Kharif,121600.0,Hectare,90400.0,Tonnes,743.421052631579,Vidarbha,2010
Maharashtra,YAVATMAL,Arhar/Tur,2011-12,Kharif,108500.0,Hectare,93800.0,Tonnes,864.516129032258,Vidarbha,2011
Maharashtra,YAVATMAL,Arhar/Tur,2012-13,Kharif,109600.0,Hectare,120100.0,Tonnes,1095.8029197080293,Vidarbha,2012
Maharashtra,AHMEDNAGAR,Arhar/Tur,2013-14,Kharif,11000.0,Hectare,9200.0,Tonnes,836.3636363636363,Madhya Maharashtra,2013
Maharashtra,AHMEDNAGAR,Arhar/Tur,2015-16,Kharif,9300.0,Hectare,2200.0,Tonnes,236.55913978494618,Madhya Maharashtra,2015
Maharashtra,AKOLA,Arhar/Tur,2014-15,Kharif,50100.0,Hectare,19600.0,Tonnes,391.2175648702595,Vidarbha,2014
Maharashtra,AKOLA,Arhar/Tur,2015-16,Kharif,54300.0,Hectare,45100.0,Tonnes,830.5709023941068,Vidarbha,2015
Maharashtra,AMRAVATI,Arhar/Tur,2014-15,Kharif,103800.0,Hectare,36800.0,Tonnes,354.5279383429672,Vidarbha,2014
Maharashtra,AMRAVATI,Arhar/Tur,2015-16,Kharif,108200.0,Hectare,57600.0,Tonnes,532.3475046210721,Vidarbha,2015
Maharashtra,AURANGABAD,Arhar/Tur,2013-14,Kharif,28600.0,Hectare,26800.0,Tonnes,937.0629370629372,Matathwada,2013
Maharashtra,AURANGABAD,Arhar/Tur,2014-15,Kharif,32900.0,Hectare,8700.0,Tonnes,264.43768996960483,Matathwada,2014
Maharashtra,AURANGABAD,Arhar/Tur,2015-16,Kharif,44600.0,Hectare,12100.0,Tonnes,271.3004484304933,Matathwada,2015
Maharashtra,BEED,Arhar/Tur,2013-14,Kharif,56400.0,Hectare,37700.0,Tonnes,668.4397163120568,Matathwada,2013
Maharashtra,BHANDARA,Arhar/Tur,2013-14,Kharif,11300.0,Hectare,7100.0,Tonnes,628.3185840707964,Vidarbha,2013
Maharashtra,BHANDARA,Arhar/Tur,2014-15,Kharif,11600.0,Hectare,4000.0,Tonnes,344.82758620689657,Vidarbha,2014
Maharashtra,BHANDARA,Arhar/Tur,2015-16,Kharif,11500.0,Hectare,5200.0,Tonnes,452.1739130434782,Vidarbha,2015
Maharashtra,BULDHANA,Arhar/Tur,2013-14,Kharif,21100.0,Hectare,14800.0,Tonnes,701.4218009478673,Vidarbha,2013
Maharashtra,BULDHANA,Arhar/Tur,2014-15,Kharif,69600.0,Hectare,18500.0,Tonnes,265.8045977011494,Vidarbha,2014
Maharashtra,BULDHANA,Arhar/Tur,2015-16,Kharif,72600.0,Hectare,24200.0,Tonnes,333.3333333333333,Vidarbha,2015
Maharashtra,CHANDRAPUR,Arhar/Tur,2013-14,Kharif,32600.0,Hectare,28500.0,Tonnes,874.2331288343557,Vidarbha,2013
